CNN,PRIMARY_ST,CROSS_ST,Type,DIRECT,DAY,DATE,DAY_OF_WEEK,DAY_OF_MONTH,Month,Year,ROADWAY_CLASS,DATA_SOURCE,VOLUME_ADT,VOLUME_AM,VOLUME_PM,85_PERCENTILE,AVG_SPEED,AUTO_APPROACH_VOL_E_AM,AUTO_APPROACH_VOL_W_AM,AUTO_APPROACH_VOL_N_AM,AUTO_APPROACH_VOL_S_AM,AUTO_DEPART_VOL_E_AM,AUTO_DEPART_VOL_W_AM,AUTO_DEPART_VOL_N_AM,AUTP_DEPART_VOL_S_AM,BIKE_APPROACH_VOL_E_AM,BIKE_APPROACH_VOL_W_AM,BIKE_APPROACH_VOL_N_AM,BIKE_APPROACH_VOL_S_AM,BIKE_DEPART_VOL_E_AM,BIKE_DEPART_VOL_W_AM,BIKE_DEPART_VOL_N_AM,BIKE_DEPART_VOL_S_AM,PED_VOL_EAST_AM,PED_VOL_WEST_AM,PED_VOL_NORTH_AM,PED_VOL_SOUTH_AM,AUTO_APPROACH_VOL_E_PM,AUTO_APPROACH_VOL_W_PM,AUTO_APPROACH_VOL_N_PM,AUTO_APPROACH_VOL_S_PM,AUTO_DEPART_VOL_E_PM,AUTO_DEPART_VOL_W_PM,AUTO_DEPART_VOL_N_PM,AUTP_DEPART_VOL_S_PM,BIKE_APPROACH_VOL_E_PM,BIKE_APPROACH_VOL_W_PM,BIKE_APPROACH_VOL_N_PM,BIKE_APPROACH_VOL_S_PM,BIKE_DEPART_VOL_E_PM,BIKE_DEPART_VOL_W_PM,BIKE_DEPART_VOL_N_PM,BIKE_DEPART_VOL_S_PM,PED_VOL_EAST_PM,PED_VOL_WEST_PM,PED_VOL_NORTH_PM,PED_VOL_SOUTH_PM,AUTO_APPROACH_VOL_E_MID,AUTO_APPROACH_VOL_W_MID,AUTO_APPROACH_VOL_N_MID,AUTO_APPROACH_VOL_S_MID,AUTO_DEPART_VOL_E_MID,AUTO_DEPART_VOL_W_MID,AUTO_DEPART_VOL_N_MID,AUTP_DEPART_VOL_S_MID,BIKE_APPROACH_VOL_E_MID,BIKE_APPROACH_VOL_W_MID,BIKE_APPROACH_VOL_N_MID,BIKE_APPROACH_VOL_S_MID,BIKE_DEPART_VOL_E_MID,BIKE_DEPART_VOL_W_MID,BIKE_DEPART_VOL_N_MID,BIKE_DEPART_VOL_S_MID,PED_VOL_EAST_MID,PED_VOL_WEST_MID,PED_VOL_NORTH_MID,PED_VOL_SOUTH_MID,AUTO_APPROACH_VOL_E_WKD_AM,AUTO_APPROACH_VOL_W_WKD_AM,AUTO_APPROACH_VOL_N_WKD_AM,AUTO_APPROACH_VOL_S_WKD_AM,AUTO_DEPART_VOL_E_WKD_AM,AUTO_DEPART_VOL_W_WKD_AM,AUTO_DEPART_VOL_N_WKD_AM,AUTP_DEPART_VOL_S_WKD_AM,BIKE_APPROACH_VOL_E_WKD_AM,BIKE_APPROACH_VOL_W_WKD_AM,BIKE_APPROACH_VOL_N_WKD_AM,BIKE_APPROACH_VOL_S_WKD_AM,BIKE_DEPART_VOL_E_WKD_AM,BIKE_DEPART_VOL_W_WKD_AM,BIKE_DEPART_VOL_N_WKD_AM,BIKE_DEPART_VOL_S_WKD_AM,PED_VOL_EAST_WKD_AM,PED_VOL_WEST_WKD_AM,PED_VOL_NORTH_WKD_AM,PED_VOL_SOUTH_WKD_AM,AUTO_APPROACH_VOL_E_WKD_PM,AUTO_APPROACH_VOL_W_WKD_PM,AUTO_APPROACH_VOL_N_WKD_PM,AUTO_APPROACH_VOL_S_WKD_PM,AUTO_DEPART_VOL_E_WKD_PM,AUTO_DEPART_VOL_W_WKD_PM,AUTO_DEPART_VOL_N_WKD_PM,AUTP_DEPART_VOL_S_WKD_PM,BIKE_APPROACH_VOL_E_WKD_PM,BIKE_APPROACH_VOL_W_WKD_PM,BIKE_APPROACH_VOL_N_WKD_PM,BIKE_APPROACH_VOL_S_WKD_PM,BIKE_DEPART_VOL_E_WKD_PM,BIKE_DEPART_VOL_W_WKD_PM,BIKE_DEPART_VOL_N_WKD_PM,BIKE_DEPART_VOL_S_WKD_PM,PED_VOL_EAST_WKD_PM,PED_VOL_WEST_WKD_PM,PED_VOL_NORTH_WKD_PM,PED_VOL_SOUTH_WKD_PM,AUTO_APPROACH_VOL_E_PM_BALLGAME,AUTO_APPROACH_VOL_W_PM_BALLGAME,AUTO_APPROACH_VOL_N_PM_BALLGAME,AUTO_APPROACH_VOL_S_PM_BALLGAME,AUTO_DEPART_VOL_E_PM_BALLGAME,AUTO_DEPART_VOL_W_PM_BALLGAME,AUTO_DEPART_VOL_N_PM_BALLGAME,AUTP_DEPART_VOL_S_PM_BALLGAME
23964000,22ND ST,POTRERO AVE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,90,0,820,1435,265,0,1311,769,,,,,,,,,,,,,139,0,1319,985,189,0,931,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23967000,22ND ST,POTRERO AVE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,0,186,769,1359,0,21,1441,852,,,,,,,,,,,,,0,116,1323,952,0,53,994,1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33638000,23RD ST,EAST SFGH DRWY,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,269,181,7,0,174,271,12,0,,,,,,,,,,,,,254,147,12,0,141,259,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23962000,23RD ST,POTRERO AVE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,315,123,852,1221,313,19,1359,820,,,,,,,,,,,,,340,122,1344,794,223,34,952,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23729000,23RD ST,SAN BRUNO AVE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,293,204,0,49,177,283,0,86,,,,,,,,,,,,,315,161,0,57,145,297,0,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23730000,23RD ST,UTAH ST,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,325,313,0,84,289,315,0,118,,,,,,,,,,,,,326,223,0,109,208,340,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23727000,23RD ST,VERMONT ST,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,347,174,81,111,304,269,0,140,,,,,,,,,,,,,299,141,146,101,280,254,0,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33638000,23RD ST,WEST SFGH DRWY,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,283,289,71,0,204,325,114,0,,,,,,,,,,,,,297,208,75,0,161,326,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24088000,24TH ST,MISSION ST,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,,,,,,,,,,,,,,,,,,,,,252,213,541,461,250,228,450,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23953000,24TH ST,POTRERO AVE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,180,275,820,1342,294,235,1221,867,,,,,,,,,,,,,232,257,1391,863,167,273,794,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33638000,24TH ST,SFGH PARKING GARAGE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,145,349,53,0,106,170,271,0,,,,,,,,,,,,,128,110,222,0,136,310,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23987000,24TH ST,TREAT AVE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,,,,,,,,,,,,,,,,,,,,,255,266,63,41,273,256,45,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23724000,24TH ST,UTAH ST,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,170,294,118,178,349,180,84,147,,,,,,,,,,,,,310,167,110,60,110,232,109,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23952000,25TH ST,POTRERO AVE,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,204,0,867,1550,240,188,1342,851,,,,,,,,,,,,,278,0,1509,934,96,262,863,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27825000,CABRILLO ST,34TH ST,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,FEHR & PEERS,,,,,,93,160,37,55,162,110,30,43,1,12,3,0,15,0,1,0,11,10,13,15,139,117,62,36,117,168,39,30,4,9,3,1,12,5,0,0,13,10,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26044000,EDDY ST,FILMORE ST,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,149,186,254,250,162,167,262,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26494000,GEARY BLVD,GOUGH ST,INTERSECTION,,4,4/1/2015,WEDNESDAY,1,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,1241,1143,1670,0,926,1481,0,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26587000,GEARY BLVD,WEBSTER ST,INTERSECTION,,4,4/1/2015,THURSDAY,1,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,201,193,12,6,86,141,78,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32825000,GEARY BLVD (TUNNEL),WEBSTER ST,INTERSECTION,,4,4/1/2015,THURSDAY,1,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,1477,988,553,462,1087,1458,319,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24228000,13TH ST,HARRISON ST,INTERSECTION,,5,4/6/2015,THURSDAY,6,4,2015,,BAY METRICS,,,,,,586,881,576,288,935,740,134,522,4,13,24,136,70,4,79,24,28,21,13,26,934,750,802,431,803,1213,200,701,41,2,53,21,8,21,15,59,65,67,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24960000,GEARY BLVD,JONES ST,INTERSECTION,,3,4/7/2015,TUESDAY,7,4,2015,,LCW CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,826,0,1131,0,0,1080,0,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24941000,GEARY BLVD,TAYLOR ST,INTERSECTION,,3,4/7/2015,TUESDAY,7,4,2015,,LCW CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,630,0,0,913,0,733,810,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24945000,O'FARRELL ST,JONES ST,INTERSECTION,,3,4/7/2015,TUESDAY,7,4,2015,,LCW CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,0,683,903,0,734,0,0,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25153000,O'FARRELL ST,LEAVENWORTH ST,INTERSECTION,,3,4/7/2015,TUESDAY,7,4,2015,,LCW CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,0,797,0,863,782,0,878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24913000,O'FARRELL ST,MASON ST,INTERSECTION,,3,4/7/2015,TUESDAY,7,4,2015,,LCW CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,0,806,543,0,651,0,0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24944000,O'FARRELL ST,SHANNON ST,INTERSECTION,,3,4/7/2015,TUESDAY,7,4,2015,,LCW CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,0,723,39,0,762,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24942000,O'FARRELL ST,TAYLOR ST,INTERSECTION,,3,4/7/2015,TUESDAY,7,4,2015,,LCW CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,0,756,0,972,621,796,311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20177000,EVANS AVE,JENNINGS ST,INTERSECTION,,4,4/8/2015,WEDNESDAY,8,4,2015,,BAY METRICS,,,,,,222,176,63,18,97,253,70,59,5,1,0,0,0,3,1,3,5,3,3,1,240,216,74,20,160,259,53,78,2,2,0,1,3,1,1,0,9,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20203000,EVANS AVE,MENDELL ST,INTERSECTION,,4,4/8/2015,WEDNESDAY,8,4,2015,,IDAX,,,,,,326,355,38,206,281,392,131,121,2,5,1,8,1,2,10,3,6,6,7,8,368,382,99,148,318,405,121,153,5,3,12,3,4,7,3,9,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24431000,GOLDEN GATE AVE,HYDE ST,INTERSECTION,,4,4/8/2015,WEDNESDAY,8,4,2015,,BAY METRICS,,,,,,0,926,1083,0,663,0,0,1346,0,48,14,0,41,0,0,21,353,177,88,121,0,640,1145,0,554,0,0,1231,0,10,21,0,10,0,0,21,124,149,379,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24440000,GOLDEN GATE AVE,LARKIN ST,INTERSECTION,,4,4/8/2015,WEDNESDAY,8,4,2015,,BAY METRICS,,,,,,0,1064,0,1022,998,0,1088,0,0,60,0,14,59,0,15,0,368,324,169,247,0,711,0,1372,694,0,1389,0,0,18,0,22,17,0,23,0,474,237,191,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24334000,GOLDEN GATE AVE,LEAVENWORTH ST,INTERSECTION,,4,4/8/2015,WEDNESDAY,8,4,2015,,BAY METRICS,,,,,,0,689,0,846,588,0,947,0,0,63,0,4,59,0,8,0,373,224,206,112,0,607,0,848,487,0,968,0,0,22,0,14,21,0,15,0,288,190,127,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24463000,GOLDEN GATE AVE,POLK ST,INTERSECTION,,4,4/8/2015,WEDNESDAY,8,4,2015,,BAY METRICS,,,,,,0,1238,666,133,1100,0,179,758,0,71,110,82,77,1,76,109,324,283,175,230,0,903,746,87,693,0,128,915,3,28,82,126,19,1,130,89,264,261,148,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24349000,13TH ST,FOLSOM ST,INTERSECTION,,5,4/9/2015,THURSDAY,9,4,2015,,BAY METRICS,,,,,,730,962,201,848,884,878,791,188,4,12,20,301,16,4,294,19,46,45,18,29,1236,744,465,831,749,1448,719,360,23,9,119,61,17,23,53,113,104,97,42,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24216000,13TH ST/DIVISION ST,11TH ST/BRYANT ST,INTERSECTION,,5,4/9/2015,THURSDAY,9,4,2015,,BAY METRICS,,,,,,657,940,181,505,631,588,849,215,20,77,48,128,219,10,29,15,49,51,73,48,970,770,309,579,488,922,970,248,130,11,18,16,23,78,39,35,59,66,108,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23880000,DIVISION ST,SAN BRUNO AVE,INTERSECTION,,5,4/9/2015,THURSDAY,9,4,2015,,BAY METRICS,,,,,,407,620,0,216,497,258,338,150,25,204,0,3,202,18,10,2,39,149,53,13,753,564,0,359,430,426,713,107,118,19,0,2,15,117,3,4,20,171,43,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33041000,16TH ST,ARKANSAS ST/HUBELL ST,INTERSECTION,,5,4/16/2015,THURSDAY,16,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,791,576,84,89,554,863,51,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23754000,16TH ST,DE HARO ST,INTERSECTION,,5,4/16/2015,THURSDAY,16,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,575,498,266,311,570,591,313,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23745000,17TH ST,ARKANSAS ST ,INTERSECTION,,5,4/16/2015,THURSDAY,16,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,290,286,74,154,225,370,97,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23750000,17TH ST,CAROLINA ST,INTERSECTION,,5,4/16/2015,THURSDAY,16,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,390,272,32,64,268,393,58,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23683000,MARIPOSA ST,ARKANSAS ST ,INTERSECTION,,5,4/16/2015,THURSDAY,16,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,232,259,125,132,262,226,160,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52248000,MARIPOSA ST,I-280 NB OFF RAMP,INTERSECTION,,5,4/16/2015,THURSDAY,16,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,894,89,0,1194,718,1459,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23655000,MARIPOSA ST,PENNSYLVANIA ST,INTERSECTION,,5,4/16/2015,THURSDAY,16,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,788,555,56,143,667,486,354,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26846000,CALIFORNIA ST,PRESIDIO AVE,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,618,661,438,430,579,789,269,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26475000,FULTON ST,STANYAN ST,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,461,1028,476,985,425,969,476,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27245000,GEARY BLVD,3RD AVE,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,1894,1171,56,88,1217,1793,87,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27217000,GEARY BLVD,COMMONWEALTH AVE,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,1758,1242,45,17,1218,1698,67,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27483000,GEARY BLVD,PARK PRESIDIO BLVD,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,1153,920,1991,2017,1037,1032,2028,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26829000,GEARY BLVD (SURFACE),LYON ST,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,406,253,34,15,236,403,37,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32825000,GEARY BLVD (TUNNEL),LYON ST,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,1405,957,0,0,957,1405,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26481000,TURK ST,PARKER AVE,INTERSECTION,,4,4/22/2015,WEDNESDAY,22,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,919,393,280,240,360,887,259,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26044000,EDDY ST,FILMORE ST,INTERSECTION,,5,4/23/2015,THURSDAY,23,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,186,188,287,199,167,232,250,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26494000,GEARY BLVD,GOUGH ST,INTERSECTION,,5,4/23/2015,THURSDAY,23,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,1159,1050,1648,0,861,1425,0,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26587000,GEARY BLVD,WEBSTER ST,INTERSECTION,,5,4/23/2015,THURSDAY,23,4,2015,,MARKS TRAFFIC DATA,,,,,,,,,,,,,,,,,,,,,,,,,,163,196,13,9,71,138,47,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32825000,GEARY BLVD (TUNNEL),WEBSTER ST,INTERSECTION,,5,4/23/2015,THURSDAY,23,4,2015,,",",,,,,,,,,,,,,,,,,,,,,,,,,,1475,848,567,549,929,1469,393,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33027000,13TH ST/101 OFF RAMP,MISSION ST/OTIS ST,INTERSECTION,,4,4/29/2015,WEDNESDAY,29,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,2363,542,1365,553,1261,1554,1396,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24372000,14TH ST,MISSION ST ,INTERSECTION,,4,4/29/2015,WEDNESDAY,29,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,0,698,695,494,571,0,558,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24342000,14TH ST,SOUTH VAN NESS AVE,INTERSECTION,,4,4/29/2015,WEDNESDAY,29,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,0,643,842,594,552,0,653,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24381000,14TH ST,STEVENSON ST,INTERSECTION,,4,4/29/2015,WEDNESDAY,29,4,2015,,AECOM,,,,,,,,,,,,,,,,,,,,,,,,,,0,698,14,70,724,0,15,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
